what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419984585492
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1419984585612
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419984586574
error,log,,,"Problems encountered during text search.",1419984602850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419984607095
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1419984612789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419984647321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419984652955
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419984653131
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1419984653283
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419984661990
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419984683757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419984707729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419984764417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985566876
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1419985573003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1419985584888
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985590102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1419985591792
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1419985594973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985595351
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1419985595409
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985596100
error,log,,,"Problems encountered during text search.",1419985610731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985615938
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419985637185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985641029
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985641475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1419985652326
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985659089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1419985662838
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1419985665034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985665412
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419985665599
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1419985665928
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985666854
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1419985678839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985679151
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419985679349
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1419985680418
error,log,,,"Problems encountered during text search.",1419985681122
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985681274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985681621
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419985681777
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1419985681872
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419985698579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985702196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985702637
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1419985705009
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419985705436
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1419985707965
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419985708389
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1419985710716
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419985719386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985753273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419985756406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419991434929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419991453223
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419991529985
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419991530094
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1419991533259
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419991535150
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1419991535173
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419991539803
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419991540929
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419991541274
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1419991563856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419991568339
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1419991571646
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1419991573455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419991573836
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419991574062
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1419991574169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419991574928
error,log,,,"Problems encountered during text search.",1419991597462
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419991601344
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1419991604205
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419991725478
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1419991743290
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419991803205
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1419991803955
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1419991804100
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419991812836
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419991814708
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419991814881
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1419991834644
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419991840428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419991848852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419991865812
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419991903753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1419991914580
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1419991915842
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419991941933
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1419991944036
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1419991944327
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419991968676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992074327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992085959
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992137556
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1419992149101
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992149566
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419992149665
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1419992149735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992150319
error,log,,,"Problems encountered during text search.",1419992169959
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992177931
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1419992181334
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419992198869
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419992199121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1419992211237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992233514
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992239268
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1419992241590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992245760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992275488
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419992299390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992305733
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992427949
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419992430579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992436237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992439513
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1419992443488
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992450199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992534808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992540306
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992544057
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419992560946
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419992566835
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1419992571240
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1419992571660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992576535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992580011
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992598043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992602131
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1419992655407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992671118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992700446
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419992703793
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992709307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419992940735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993097634
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993147560
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1419993149404
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419993176219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993219340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993222049
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1419993222076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993237661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993266668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993317774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993364207
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419993366368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1419993379106
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1419993383282
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419993397987
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419993405656
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419993405920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993458634
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993505536
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1419993508905
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1419993511215
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1419993518397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993521632
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1419993523592
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993523776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993536445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993574119
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993578052
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993595968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419993631462
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420072857127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420072867335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420072875917
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420072878259
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420072886085
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420072887255
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420072925925
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420072928642
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420072934974
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420072935994
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420072968012
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420072991161
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420073008693
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073010783
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073064518
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420073106695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073109584
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073207661
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420073211161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1420073216723
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073233337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073269403
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420073302388
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420073322883
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420073522174
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420073537706
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420073538257
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420073556991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073569247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073575450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073578612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073654425
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073662044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073664150
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420073685880
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420073687778
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420073692989
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420073709367
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420073711243
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420073712583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073716388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420073717681
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1420073719611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073719989
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420073720177
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1420073720284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073720903
error,log,,,"Problems encountered during text search.",1420073735139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420073738801
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1420073757584
